ticker,window_idx,train_start,train_end,test_start,test_end,mae,rmse,mape,directional_accuracy,naive_mae,naive_rmse,naive_mape,naive_directional_accuracy
MARI,4,2023-06-12,2026-05-20,2026-05-21,2026-08-12,0.009422143856115303,0.012645784727672535,1913605516913.952,49.152542372881356,0.008516330074198317,0.011760170389145131,0.8983050847457628,10.16949152542373
MCB,4,2023-06-12,2026-05-20,2026-05-21,2026-08-12,0.00987189110430886,0.013372789673275919,1678606651185.4893,49.152542372881356,0.008322534907976164,0.012760529551341871,0.8983050847457628,10.16949152542373
MEBL,4,2023-06-12,2026-05-20,2026-05-21,2026-08-12,0.015047303138269196,0.019870627477632626,2173307170227.3132,55.00000000000001,0.01111394256190682,0.01637540722352067,0.9,10.0
MLCF,4,2023-06-12,2026-05-20,2026-05-21,2026-08-12,0.021436079967484083,0.02923314130119074,3672181117693.574,49.152542372881356,0.019965407882090763,0.02874867385298919,0.8983050847457628,10.16949152542373
MTL,4,2023-06-12,2026-05-20,2026-05-21,2026-08-12,0.053514440568047834,0.14652948473201438,12975074060586.16,47.45762711864407,0.03557953658941322,0.145707286623333,0.8983050847457628,10.16949152542373
NBP,4,2023-06-12,2026-05-20,2026-05-21,2026-08-12,0.030320870001426043,0.034033007575433885,9267090406847.107,38.333333333333336,0.014920775774929377,0.02172094300448357,0.9,10.0
NRL,4,2023-06-12,2026-05-20,2026-05-21,2026-08-12,0.01874127535371292,0.026020408633052505,5360040453589.563,44.06779661016949,0.01581080283642337,0.02431524539562057,0.8983050847457628,10.16949152542373
OGDC,4,2023-06-12,2026-05-20,2026-05-21,2026-08-12,0.009925095267506161,0.013211205834626804,1153236071711.6304,53.333333333333336,0.009484560160603138,0.012957063569438735,0.9,10.0
POL,4,2023-06-12,2026-05-20,2026-05-21,2026-08-12,0.0071538984011184185,0.008962408998665796,2768753255523.9385,52.54237288135594,0.0043651775644035365,0.007098238189902425,0.8813559322033898,11.864406779661017
PPL,4,2023-06-12,2026-05-20,2026-05-21,2026-08-12,0.016175958168002668,0.02108589755520591,4364185217868.5312,45.76271186440678,0.013678258343436557,0.01854747358646074,0.8813559322033898,11.864406779661017
PRL,4,2023-06-12,2026-05-20,2026-05-21,2026-08-12,0.025981722120277616,0.041543799778908264,2671324249956.5947,28.8135593220339,0.02083254847939539,0.0349131159937447,0.8813559322033898,11.864406779661017
PSO,4,2023-06-12,2026-05-20,2026-05-21,2026-08-12,0.008749160214063937,0.01190606818994737,1159641719068.739,48.333333333333336,0.008410723487988547,0.011624008719993103,0.8833333333333333,11.666666666666666
SYS,4,2023-06-12,2026-05-20,2026-05-21,2026-08-12,0.12819304476592838,0.1619310829368706,60632715788519.086,45.76271186440678,0.009853198388782566,0.013516495750128041,0.8983050847457628,10.16949152542373
